Comune,Provincia,Categoria,Classificazione,Denominazione,CAP,Indirizzo,Gestore,Città,Località,Telefono,FAX,Cellulare,Indirizzo internet,Indirizzo di posta elettronica,Codice ISTAT,Numero struttura,Longitudine,Latitudine,,,,,
San Lorenzo in Campo,PESARO E URBINO,TURISMO RURALE,Country House,BORGO RONCAGLIA,61047,via Roncaglia 106,LEA LUZI,SAN LORENZO IN CAMPO,SAN LORENZO IN CAMPO,721776511,721774146,3355846486,www.borgoroncaglia.it,info@borgoroncaglia.it,41054,14777,12.9456,43.6072,,,,,
San Lorenzo in Campo,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,FARROTECA MONTEROSSO,61047,via Costantinopoli 1,LEILA SEGONI,SAN LORENZO IN CAMPO,SAN LORENZO IN CAMPO,721776511,721774146,3355846486,,info@mrosso.it,41054,14778,12.9434,43.6032,,,,,
San Lorenzo in Campo,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,HOTEL RISTORANTE GIARDINO,61047,via Enrico Mattei 4,MASSIMO BIAGIALI,SAN LORENZO IN CAMPO,SAN LORENZO IN CAMPO,721776803,721735323,,www.hotelgiardino.it,info@hotelgiardino.it,41054,10981,12.9325,43.5965,,,,,
San Lorenzo in Campo,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,'CASALE DON DOME''',61047,Via San Severo 46,Michele Cantiani,SAN LORENZO IN CAMPO,SAN SEVERO,,,3485166878,,mi.cantiani@alice.it,41054,19069,,,,,,,
San Lorenzo in Campo,PESARO E URBINO,AREE DI SOSTA (PLEIN AIR),Aree di Sosta,AREA DI SOSTA CAMPER,61047,,AREA DI SOSTA AREA DI SOSTA CAMPER,SAN LORENZO IN CAMPO,,0721 774230,,,,,41054,15926,,,,,,,
San Lorenzo in Campo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CASALE VEGA,61047,via San Vito sul Cesano 44,MASSIMO FERRUCCI,SAN LORENZO IN CAMPO,,,,3357356599,,info@casalevega.it,41054,16657,,,,,,,
San Lorenzo in Campo,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B SAN VITO,61047,via San Vito sul Cesano 74,EUTIMIO TINTI,SAN LORENZO IN CAMPO,,,,,,,41054,17987,,,,,,,
San Lorenzo in Campo,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,CASALE ULIVO,61047,,ROBERTO FALCIONI,SAN LORENZO IN CAMPO,,0721 977079,,338 3017715,,lupa8994@libero.it,41054,16942,,,,,,,
San Marcello,ANCONA,ALLOGGI AGRITURISTICI,Agriturismi,FILODIVINO,60030,Via Serra 46,Gianmario Bongini,SAN MARCELLO,SAN MARCELLO,,,335258592,www.filodivino.it,info@filodivino.it,42041,18839,,,,,,,
San Marcello,ANCONA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,GOODAIR JULIE KAREN,60030,Via Serra 60,Julie Karen Goodair,SAN MARCELLO,SAN MARCELLO,,,393891480399,,jkg.trecipressi@gmail.com,42041,18838,,,,,,,
San Marcello,ANCONA,ALLOGGI AGRITURISTICI,Agriturismi,I CILIEGI DEL CHECCO,60030,via Serra 71,FRANCESCA GIULIONI,SAN MARCELLO,SAN MARCELLO,731267277,,3342520677,www.iciliegidelchecco.com,iciliegidelchecco@virgilio.it,42041,14046,13.2445,43.5858,,,,,
San Marcello,ANCONA,ALBERGHI,Alberghi 3 stelle,MOROBELLO,60030,via Serra 27,ALDO SANTONI,SAN MARCELLO,SAN MARCELLO,731267060,731269070,,www.morobello.it,info@morobello.it,42041,11562,13.2211,43.5779,,,,,
San Marcello,ANCONA,BED & BREAKFAST,BedBreakfast,'B&B ALL''OMBRA DEGLI ULIVI',60030,'via dell'' Unione 17',MARIA LUISA GUERRI,SAN MARCELLO,,347 6473671,,347 6473671,,ombraulivimarche@gmail.com,42041,16300,,,,,,,
San Marcello,ANCONA,BED & BREAKFAST,BedBreakfast,'B&B L''ANTICO',60030,via Montelatiere 78,PAOLO FRATONI,SAN MARCELLO,,,,338 9573226; 349 3621726,,laura.f_1989@hotmail.it,42041,17297,,,,,,,
San Marcello,ANCONA,BED & BREAKFAST,BedBreakfast,B&B IL VECCHIO NESPOLO,60030,via Serra 106,MARIA STELLA CIANFLONE,SAN MARCELLO,,,,349 5269389,www.ilvecchionespolo.it,Info@ilvecchionespolo.it,42041,17912,,,,,,,
San Marcello,ANCONA,ALLOGGI AGRITURISTICI,Agriturismi,TENUTA SAN MARCELLO,60030,via Melano 30,MASSIMO PALMIERI,SAN MARCELLO,,0731 267606,731831305,338 4533075; 333 5808439,www.tenutasanmarcello.net,info@tenutasanmarcello.net,42041,15839,,,,,,,
San Paolo di Jesi,ANCONA,ALLOGGI IN AFFITTO,Affittacamere,ROOMS DI MATTEO AFFITTACAMERE,60038,Via Castellaro 14,Giovanni Di Matteo,SAN PAOLO DI JESI,SAN PAOLO DI JESI,,731779935,3397601260,,,42042,18617,,,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,VILLAROSETTA,62027,,GIULIANA  RAPACCIONI,SAN SEVERINO MARCHE,'LOCALITA'' CESOLO COLMONE',733645714,,3338346106,www.villarosetta.marche.it,giulianarapaccioni@teletu.it,43047,13856,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B EL SITO,62027,'LOCALITA''  ELCITO  29',DANIELA ANGELONI,SAN SEVERINO MARCHE,'LOCALITA'' ELCITO',,,3394756918,,,43047,18447,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CARRUTHERS JOCELJN JUNE  MITFORD,62027,loc. Aliforni sn,JOCELJN JUNE CARRUTHERS MITFORD,SAN SEVERINO MARCHE,ALIFORNI,+44 7958319379,,,,,43047,16174,,,,,,,
San Severino Marche,MACERATA,CAMPEGGI,Campeggi 1 stella,CAMPEGGIO DEL POGGIO,62027,Località Castel San Pietro 55,Peter Nap Evald,SAN SEVERINO MARCHE,CASTEL SAN PIETRO,733635172,,3394416908,,info@casadelpoggio.com,43047,18883,,,,,,,
San Severino Marche,MACERATA,TURISMO RURALE,Attività ricettive rurali,CICCO BIANCO di SCHWARZ WOLFANG ALFRED WILHELM,62027,località Cicco Bianco snc,WOLFANG ALFRED WILHELM SCHWARZ,SAN SEVERINO MARCHE,CICCO BIANCO,,,3389852040; 3389860888,,info@cicco-bianco.de,43047,16252,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B IL CANTUCCIO,62027,Località Elcito 104,Simona Capitano,SAN SEVERINO MARCHE,ELCITO,,,3485174849,,simona.cap@gmail.com,43047,18700,,,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,BAGNI DI PITINO,62027,c.da Bagno snc,FRANCESCO GIUSEPPE CORNELI,SAN SEVERINO MARCHE,loc. Pitino,,,339 4302864,,francesco.corneli@gmail.com,43047,16726,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,BRAVI NORINA,62027,,NORINA BRAVI,SAN SEVERINO MARCHE,loc. Serripola,,,3332915901,,vaniacipolletti@libero.it,43047,17354,,,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,PINO NERO,62027,via Brenta 1,GIOVANNI CIRIACI,SAN SEVERINO MARCHE,loc. Serripola,0733 643811,0733 643800,,www.pinonero.it,info@pinonero.it,43047,17676,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B LA VILLA,62027,via della Villa 20,SANDRO TELONI,SAN SEVERINO MARCHE,loc.Cesolo,3319336455,733645178,392 4046515,www.lavillateloni.it,teloniale@gmail.com,43047,17639,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,SEPTEMPEDA HILLS,62027,località Pieve 15,EMANUELE MESCHINI,SAN SEVERINO MARCHE,località Pieve,,,3802510548,www.septempedahills.com,info@septempedahills.com,43047,17358,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,'B&B BORGO D''ANCHISE di BASILE ANCHISE',62027,via Apirese strada comunale 52,ANCHISE BASILE,SAN SEVERINO MARCHE,Palazzata,3313222400,,393 8806523,www.borgoanchise.com,a.basile@libero.it,43047,15951,,,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,'L''ANTICO  OLIVETO',62027,'localita'' cesolo 126',MARIO  MESCHINI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733639342,,3337976684,www.anticooliveto.it,info@anticooliveto.it,43047,14086,13.1924,43.2646,,,,,
San Severino Marche,MACERATA,CASE PER FERIE,Case per Ferie,ABBADIA DI ELCITO,62027,'localita'' Elcito 1',GIUSEPPE SCUPPA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733638351,,3392435637,,edo11@libero.it,43047,5413,13.1066,43.3228,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,AL TORRONE,62027,'localita'' serralta 45',SARA MONTECCHIA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,3394789020,733646938,3358057015,www.altorrone.it,info@altorrone.it,43047,14501,13.1825,43303,,,,,
San Severino Marche,MACERATA,ALBERGHI,Alberghi 3 stelle,ALBERGO LOCANDA SALIMBENI,62027,'localita'' Valle dei Grilli 1',LINO ULISSI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733634047,733634047,,www.locandasalimbeni.it,info@locandasalimbeni.it,43047,15090,13.1379,43.2229,,,,,
San Severino Marche,MACERATA,AREE DI SOSTA (PLEIN AIR),Aree di Sosta,AREA DI SOSTA CAMPER,62027,,AREA DI SOSTA AREA DI SOSTA CAMPER,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,,,,43047,15736,13184,43.2287,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B ALCE ANGELO,62027,'localita'' uvaiolo 28',ANGELO ALCE,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,3395608628,,angelo.alce@alice.it,43047,272,13.1916,43.2243,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B IL CAVALLINO BIANCO,62027,via cristoforo colombo 21,ANDREA  DIALUCE,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733638027,733638027,3334979530,www.bedandbreakfast-sanseverino.it,beb.lapieve@virgilio.it,43047,13650,13.1822,43.2279,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B LA PIEVE,62027,'localita'' pieve 42',MARIA BARTOLONI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733638027,733638027,3496851608,,,43047,347,13.1922,43.2376,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B LOGGIA SERVANZI,62027,piazza del popolo 98,FABIO MASSIMO EUGENI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733634033,733639747,3388222999,www.loggiaservanzi.it,info@loggiaservanzi.it,43047,15350,13.1784,43.2291,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B MEZZOBAIOCCO,62027,Via San Rocco  17,MARCO MARIA MORETTI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733645798,,3311566989,,mezzobaioccosanseverino@gmail.com,43047,19062,,,,,,,
San Severino Marche,MACERATA,TURISMO RURALE,Country House,CASAL VILLANOVA,62027,'localita'' pitino 103',GIUSI JACHETTA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733636127,733636127,3337243546,,countryhousecasalvillanova@live.it,43047,12059,13.2291,43.2732,,,,,
San Severino Marche,MACERATA,ALBERGHI,Alberghi 3 stelle,DUE TORRI,62027,"via San Francesco,21 15",SECONDA BELLINI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733645419,7331998248,,www.duetorri.it,info@duetorri.it,43047,11893,13.1768,43.2248,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,FATTORIA LE ORIGINI,62027,Cesolo Comone 127,PAOLO DE ANGELIS,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,3355457043,www.fattorialeorigini.it,info@fattorialeorigini.it,43047,14088,13.1924,43.2646,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,FERONIA - CASE E APPARTAMENTI PER VACANZE,62027,piazza del popolo 96,MARIA CRISTINA LUZI BRANCA ARIA DELLA RIPA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,0733 645762,,,,,43047,15361,13.1784,43.2291,,,,,
San Severino Marche,MACERATA,ALBERGHI,Alberghi 3 stelle,HOTEL FERONIA,62027,piazza del popolo 96,MARIA CRISTINA LUZI BRANCA ARIA DELLA RIPA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733645762,733645762,,,massimanola@alice.it,43047,11895,13.1784,43.2291,,,,,
San Severino Marche,MACERATA,ALBERGHI,Alberghi 3 stelle,IL FARO,62027,via o. Marziario 16,GIOVANNI CACIORGNA,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733633066,733646637,3497458038,www.hotelilfaro.net,info@hotelilfaro.net,43047,11969,13.2202,43.2396,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,LA COLLINA DEI CILIEGI,62027,'localita'' gaglianvecchio 51',LEONIDA APPIGNANESI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,3383295945,,juriappignanesi@alice.it,43047,14052,13196,43.2875,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,LA LOCANDA DEI COMACINI,62027,via san francesco 2,SANTA PALLADINI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,0733 639691,733644011,380 2514228,www.turismo-marche.com; comacini,gilla.c_@virgilio.it; gianna.pistoni@virgilio.it,43047,1424,13.1768,43.2248,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,LE BORGIANELLE,62027,'localita'' gaglianvecchio 66',FRANCESCA SCHIAVONI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733636387,,3393203349,www.agriturismoleborgianelle.it,info@agriturismolaeborgianelle.it,43047,14053,13196,43.2875,,,,,
San Severino Marche,MACERATA,ALBERGHI,Alberghi 3 stelle,LE DUE ROSE,62027,'localita'' Rocchetta 41',ROBERTA MAROZZI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733636109,,,,info@le2rose.com,43047,15352,13.2599,43.2671,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,MONTESI FRANCESCA,62027,Via Corta di Serripola 63,Francesca Montesi,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,3478057812,,francescamontesi@libero.it,43047,18882,,,,,,,
San Severino Marche,MACERATA,CASE PER FERIE,Case per Ferie,SORGENTE VERDE SILENZIO,62027,'localita'' granali 1',MARIA NIZIOLI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733638309,733639560,733645028,733637005,335394591,www.bambingesu.org,verdesilenzio@bambingesu.org,43047,5414,13.2019,43.2496,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Affittacamere,TELONI SANDRO,62027,VIA DELLA VILLA  20,SANDRO TELONI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,,,3355684170,,SANDRO.TELONI@GMAIL.COM,43047,18417,,,,,,,
San Severino Marche,MACERATA,TURISMO RURALE,Country House,TERRE DI ORPIANO,62027,'localita'' serripola 66',CATERINA BELARDINI,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733633953,733633953,3391631625,www.terrediorpiano.it,info@terrediorpiano.it,43047,14444,13.1572,43.2342,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Affittacamere,VILLA DEL CAVALIERE,62027,Viale della Resistenza SNC,Massimiliano Caciorgna,SAN SEVERINO MARCHE,SAN SEVERINO MARCHE,733,633066,,349,7458038,,info@hotelilfaro.net,43047,19178,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B A CASA DI LUCIA,62027,via Giulio Scampoli 4,SARA STRACCI,SAN SEVERINO MARCHE,Sassuglio,0733 637591,,388 1005943,www.acasadilucia.com,info@acasadilucia.com,43047,16741,,,,,,,
San Severino Marche,MACERATA,TURISMO RURALE,Country House,PINETA COUNTRY HOUSE,62027,'localita'' serripola 22',NARA CECCONI GONNELLA,SAN SEVERINO MARCHE,SERRIPOLA,0733 634950,,,www.pinetacountryhouse.it,info@pinetacountryhouse.it,43047,15362,13.1572,43.2342,,,,,
San Severino Marche,MACERATA,TURISMO RURALE,Country House,LA SORGENTE DEL SOLE,62027,loc. Stigliano SNC,SIMONA MARCUCCI,SAN SEVERINO MARCHE,STIGLIANO,0733 645298,733639601,3383783195,www.lasorgentedelsole.com,info@lasorgentedelsole.com,43047,16026,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,CASA BENESSERE,62027,località Ugliano 130,MICHAEL PAUL HOWARD,SAN SEVERINO MARCHE,UGLIANO,,,,,,43047,16316,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,'B&B DA SUGARI''',62027,viale Mazzini 6,CADIA CARLONI,SAN SEVERINO MARCHE,,0039 333 1459849,,0039 335 1943282,www.dasugari.it,cadia.carloni@alice.it; cadia.carloni@indesit.com,43047,17336,,,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,'CASE ED APPARTAMENTI PER VACANZE VIA SAN MAURO (SANT''ELENA)',62027,via San Mauro 60,NELLA RAPACCINI,SAN SEVERINO MARCHE,,0733 645720,0733 645732,328 3319180,,immobiliare@sicit.com,43047,16740,,,,,,,
San Severino Marche,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,'L''ISOLA CHE NON C''ERA',62027,loc. Isola 58,ALAN KOSUTA,SAN SEVERINO MARCHE,,,,338 2596267,www.lisolachenoncera.eu,info@lisolachenoncera.eu,43047,17539,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B BIANCHINI ANTONIA,62027,loc. Gagliannuovo 21,ANTONIA BIANCHINI,SAN SEVERINO MARCHE,,733,639201-633331,733,639201,334 3410538; 349 1944253,www.casaleilcerqueto.it,meschinimaria@alice.it,43047,16806,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B GIOVANNI DELLACASA,62027,loc. Cesolo 134,GIOVANNI DELLACASA,SAN SEVERINO MARCHE,,,,339 1031521,,prehistoricfuture@hotmail.com,43047,18312,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B LA ROTONDA IN COLLINA,62027,via Gaglianvecchio 15,ALBERTO BACCHIANI,SAN SEVERINO MARCHE,,,,334 2668886,,larotondaincollina@gmail.com,43047,16318,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B SAN ROCCO,62027,via San Rocco  31,CRISTINA SCODERONI,SAN SEVERINO MARCHE,,,,333 3630861; 338 2582919,,bebsanrocco@tiscali.it,43047,16480,,,,,,,
San Severino Marche,MACERATA,BED & BREAKFAST,BedBreakfast,B&B SEME DI MELA,62027,via Monte Catria 6,APOLLONIA BALDONI,SAN SEVERINO MARCHE,,733639706,733639706,3342952052,http:,,www.semedimela.net,,semedimela.bb@gmail.com,43047,17919,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,CASE ED APPARTAMENTI PER VACANZE C.DA ROCCHETTA,62027,loc. Rocchetta 3,NELLA RAPACCINI,SAN SEVERINO MARCHE,,0733 645720,0733 645732,328 3319180,,aspio@icisrl.net,43047,16739,,,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Affittacamere,LA VILLA AFFITTACAMERE,62027,via della villa 20,SANDRO TELONI,SAN SEVERINO MARCHE,,,,3355684170,,sandro.teloni@semplicepec.it,43047,18142,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,MEZZOBAIOCCO APPARTAMENTO,62027,via San Rocco 17,MARCO MARIA MORETTI,SAN SEVERINO MARCHE,,733645798,,3311566989,,mezzobaioccosanseverino@gmail.com,43047,18099,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,SCODERONI CRISTINA,62027,via San Rocco 31,CRISTINA SCODERONI,SAN SEVERINO MARCHE,,,,333 3630861; 333 2582919,,bebsanrocco@tiscali.it,43047,16479,,,,,,,
San Severino Marche,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,VACANZE AL CASTELLO,62027,via Giulio Scampoli 10,ENRICO CAMBERTONI,SAN SEVERINO MARCHE,,,,338 9373894,,,43047,16317,,,,,,,
San Severino Marche,MACERATA,ALLOGGI IN AFFITTO,Affittacamere,VALLESI ENRICO,62027,via San Giovanni 1,ENRICO VALLESI,SAN SEVERINO MARCHE,,,,353857488052,,italfoodagency@gmail.com,43047,17295,,,,,,,
Sant'Angelo in Pontano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,APPARTAMENTO AMMOBILIATO PER USO TURISTICO LUCCERINI BENITO,62020,contrada salti 125,BENITO LUCCERINI,SANT'ANGELO IN PONTANO,SANT'ANGELO IN PONTANO,733661341,,,,,43048,15458,13.4234,43.1209,,,,,
Sant'Angelo in Pontano,MACERATA,BED & BREAKFAST,BedBreakfast,LE VALLICELLE,62020,contrada Collezampone 23,PIERO MILOZZI,SANT'ANGELO IN PONTANO,SANT'ANGELO IN PONTANO,3334322804,733661312,3398790909,www.levallicelle.com,levallicelle@libero.it,43048,36,13.3872,43.0829,,,,,
Sant'Angelo in Pontano,MACERATA,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO IL MELOGRANO,62020,Contrada Pianello 17,FERNANDA PELOSI,SANT'ANGELO IN PONTANO,SANT'ANGELO IN PONTANO,0733 661521,,,www.ilmelogranoagriturismo.it,,43048,14327,13.4079,43.0921,,,,,
Sant'Angelo in Pontano,MACERATA,TURISMO RURALE,Country House,COLLEROVERE COUNTRY HOUSE,62020,c.da Collerovere 3,GINA ANTINORI,SANT'ANGELO IN PONTANO,SANT'ANGELO IN PONTANO,3391528656,,3397158595,www.collerovere.com,collerovere@gmail.com,43048,15504,,,,,,,
Sant'Angelo in Pontano,MACERATA,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,MANNOZZI SERGIO,62020,SAN NICOLA  33,SERGIO MANNOZZI,SANT'ANGELO IN PONTANO,,,,327 2595246,,mannozzi.s@libero.it,43048,15876,,,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,'RISTO'' TADDEO E FEDERICO',61048,via Mancini 4,ELISA PEDINI,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,722810101,722819322,,www.palazzobaldani.it,info@palazzobaldani.it,41057,11793,12.4121,43.6642,,,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CELLAVECCHIA,61048,via Apecchiese 6,MASSIMO GUERRA,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,,722819925,3478607585,www.cellavecchia.com,info@cellavecchia.com,41057,14463,12.4129,43.6612,,,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B GALLI ENRICO,61048,via Giovanni Pascoli 1,ENRICO GALLI,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,722941101,722540260,3392351303,http:,,www.madonnagrande.com,info@madonnagrande.com,41057,14464,12.4045,43.6633,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B TERRA E CIELO,61048,vocabolo calmancino 4,SIMONE CARATOZZOLO,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,722818399,,3495001581,www.calmancino.eu,info@calmancino.eu,41057,15060,12.4162,43673,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,LA TAVOLA MARCHE,61048,,DOMENICO FUSCIANI,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,72299370,,,,info@latavolamarche.com,41057,12023,,,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALBERGHI,Alberghi 3 stelle,SANTA CHIARA,61048,corso Garibaldi 26,LUCA LITTI,SANT'ANGELO IN VADO,SANT'ANGELO IN VADO,722818874,722818874,3283793258,www.santachiarahotel.it,info@santachiarahotel.it,41057,11791,12.4113,43.6655,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALTRI ALLOGGI PRIVATI,Appartamenti Ammobiliati uso turistico,'CA'' SALVATORE',61048,loc.Cà Salvatore 22,JACQUELINE CAUWENBERG,SANT'ANGELO IN VADO,loc. Cà Salvatore,0722 818884,,328 0828977,,info@casalvatore.it,41057,16611,,,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALLOGGI IN AFFITTO,Case ed Appartamenti per Vacanze,CASA PER VACANZE CARESTO,61048,vocabolo Colombaro Caresto 1,DANIELA MAFFEI,SANT'ANGELO IN VADO,loc. Caresto,722818497,,,,eremocaresto@libero.it,41057,15603,12.3892,43.6628,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,AGRITURISMO I PALAZZI,61048,vocabolo Palazzi 1,AURELIO CAPPONI,SANT'ANGELO IN VADO,loc. Palazzi loc. Capanne,72288337,72288337,,www.agriturismoipalazzi.it,info@agriturismoipalazzi.it,41057,12022,12.3765,43.6536,,,,,
Sant'Angelo in Vado,PESARO E URBINO,ALLOGGI AGRITURISTICI,Agriturismi,'VILLA DELL'' AGATA',61048,'vocabolo Villa Giudizi dell''Agata 1',MARIA RICCARDA BEISERT,SANT'ANGELO IN VADO,loc.Baciuccaro,0722 88768,,333 4220201,www.villa-agata.com; www.villa-agata.eu,bestitaly@villa-agata.de; info@villa-agata.eu,41057,12021,12.3899,43.6795,,,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,'B&B CA'' BETO',61048,loc.Cà Beto 12,ROLF DIETER SMIT,SANT'ANGELO IN VADO,loc.Cà Beto,,,340 7592783,,rolfingesmit@gmail.com,41057,16131,,,,,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,B&B CALMANCINO,61048,piazza Umberto I 4,GRAZIA NASCIANO,SANT'ANGELO IN VADO,loc.Cal Mancino,7222818399,,3495001585,,info@calmancino.eu,41057,15223,12.4129,43.6647,,,,,
Sant'Angelo in Vado,PESARO E URBINO,CASE PER FERIE,Case per Ferie,EREMO SAN DONATO,61048,vocabolo Palazzi 1,DANIELA MAFFEI,SANT'ANGELO IN VADO,loc.Palazzi,722818497,,3289455674,www.caresto.it,eremocaresto@libero.it,41057,5351,12.3765,43.6536,,,,,
Sant'Angelo in Vado,PESARO E URBINO,BED & BREAKFAST,BedBreakfast,'B&B DEGL''INNOCENTI MARIA ALESSANDRA',61048,corso Garibaldi 20,'MARIA ALESSANDRA DEGL''INNOCENTI',SANT'ANGELO IN VADO,,,,3356220685,,arpen@arpen.it,41057,18246,,,,,,,
